mbti,character,movie_name,release_year,genre,revenue,score,metascore
INTJ,Thomas Gabriel,Die Hard,1997.0,"Animation, Short",,6.7,
ESFP,Larry,The Boys In The Band,2020.0,Drama,,6.8,70.0
ENFP,Emory,The Boys In The Band,2020.0,Drama,,6.8,70.0
ISFP,Cowboy,The Boys In The Band,2020.0,Drama,,6.8,70.0
ISFJ,Hank,The Boys In The Band,2020.0,Drama,,6.8,70.0
ISTJ,Michael,The Boys In The Band,2020.0,Drama,,6.8,70.0
ISTJ,Alan,The Boys In The Band,2020.0,Drama,,6.8,70.0
INFJ,Bernard,The Boys In The Band,2020.0,Drama,,6.8,70.0
INTJ,Harold,The Boys In The Band,2020.0,Drama,,6.8,70.0
ESFP,"Anastasia ""Stasia"" Hooper",The Thing About Harry,2020.0,"Comedy, Drama, Romance",,7.1,
ENTP,Harry Turpin,The Thing About Harry,2020.0,"Comedy, Drama, Romance",,7.1,
ISFP,Zach,The Thing About Harry,2020.0,"Comedy, Drama, Romance",,7.1,
INFJ,Sam Baselli,The Thing About Harry,2020.0,"Comedy, Drama, Romance",,7.1,
ESFP,Alicia Rivera,The Clique,2008.0,"Comedy, Drama, Family",,5.1,
ESFP,Shelby,The Clique,2008.0,"Comedy, Drama, Family",,5.1,
ENFP,Layne Abeley,The Clique,2008.0,"Comedy, Drama, Family",,5.1,
ENFP,Dylan Marvil,The Clique,2008.0,"Comedy, Drama, Family",,5.1,
ENTP,Kristen Gregory,The Clique,2008.0,"Comedy, Drama, Family",,5.1,
ENTJ,Massie Block,The Clique,2008.0,"Comedy, Drama, Family",,5.1,
ESFP,Stu Macher,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
ESTP,Mickey Altieri,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
ENTJ,Gale Weathers,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
ISFP,Sidney Prescott,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
ISTJ,Mrs. Loomis,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
INFJ,Cotton Weary,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
INTJ,Roman Bridger,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
ESFP,Detective Axel Foley,Beverly Hills Cop,2013.0,"Short, Comedy, Crime",,7.3,
ESFP,Tre Morales,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ESFP,Kevin (Ghidorah'S Third Head),Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ESTP,Rodan,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ESTP,Jackson Barnes,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ESTP,Ford Brody,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ESTJ,Emma Russell,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ESTJ,Russell Hampton,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ENFJ,Mothra,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ENFJ,Godzilla (Showa),Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ENTP,Elle Brody,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ENTP,Rick Stanton,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ENTJ,King Ghidorah,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ENTJ,Alan Jonah,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ENTJ,Godzilla (Heisei),Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ENTJ,Godzilla Earth,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ISFP,Shin Godzilla,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ISFP,Kong,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ISFP,Zilla,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ISFJ,Ilene Chen,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ISTP,Godzilla (Monsterverse),Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ISTP,Muto Prime,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ISTJ,Mecha-Godzilla,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ISTJ,Diane Foster,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ISTJ,William Stenz,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
INFP,Madison Russell,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
INFP,Anguirus,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
INFP,Gojira (1954),Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
INFJ,Vivienne Graham,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
INTP,Mark Russell,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
INTP,Sam Coleman,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
INTJ,Joe Brody,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
INTJ,King Ghidorah (Planet Eater),Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
INTJ,Space Godzilla,Godzilla,1956.0,"Action, Horror, Sci-Fi",,6.5,60.0
ESFP,George W. Bush,Vice,2013.0,"Documentary, News",,8.9,
ESTP,Donald Rumsfeld,Vice,2013.0,"Documentary, News",,8.9,
ENTJ,Lynne Cheney,Vice,2013.0,"Documentary, News",,8.9,
ISFP,Mary Cheney,Vice,2013.0,"Documentary, News",,8.9,
INTJ,Dick Cheney,Vice,2013.0,"Documentary, News",,8.9,
ESFP,Jimmy,The Babysitter,1995.0,"Drama, Thriller",,4.3,
ESFP,Diego,The Babysitter,1995.0,"Drama, Thriller",,4.3,
ESTP,Juan,The Babysitter,1995.0,"Drama, Thriller",,4.3,
ENFJ,Melanie,The Babysitter,1995.0,"Drama, Thriller",,4.3,
ENTP,Phoebe,The Babysitter,1995.0,"Drama, Thriller",,4.3,
ENTP,John,The Babysitter,1995.0,"Drama, Thriller",,4.3,
ENTJ,Bee,The Babysitter,1995.0,"Drama, Thriller",,4.3,
ISTP,Boom Boom,The Babysitter,1995.0,"Drama, Thriller",,4.3,
INTP,Cole Johnson,The Babysitter,1995.0,"Drama, Thriller",,4.3,
INTJ,Sonya,The Babysitter,1995.0,"Drama, Thriller",,4.3,
ESFP,Isabel,Sicario,1994.0,Drama,,6.4,
ISFP,Kate,Sicario,1994.0,Drama,,6.4,
ISTP,Miguel,Sicario,1994.0,Drama,,6.4,
ISTP,Andy Wheeldon,Sicario,1994.0,Drama,,6.4,
ISTJ,Steve Forsing,Sicario,1994.0,Drama,,6.4,
INTP,Reggie,Sicario,1994.0,Drama,,6.4,
ESFP,Nathan,Dear Nathan,2017.0,"Drama, Romance",,7.0,
ISFJ,Salma,Dear Nathan,2017.0,"Drama, Romance",,7.0,
ESFP,Ramón,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
ESTJ,Noah,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
ENFP,Sven,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
ENTJ,Lovelace,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
ISFP,Erik,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
ISFJ,Norma Jean,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
ISFJ,Bill The Krill,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
ISTJ,Memphis,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
ISTJ,Bryan,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
INFP,Mumble,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
INTJ,Will The Krill,Happy Feet,2006.0,"Action, Adventure, Family",,6.3,
ESFP,Markie Cameron,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
ENFP,Penelope Amari,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
ENFJ,Olivia Barron,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
ENTP,Calux,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
ENTJ,Tyson Curran,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
INFP,Lucas Moreno,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
INFJ,Brad Chang,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
ESFP,Hernán,25 Watts,2001.0,"Comedy, Drama",,7.1,
ENTP,Leche,25 Watts,2001.0,"Comedy, Drama",,7.1,
ISFP,Seba,25 Watts,2001.0,"Comedy, Drama",,7.1,
INTP,Javi,25 Watts,2001.0,"Comedy, Drama",,7.1,
ESFP,Nuta,Vabank,1981.0,"Comedy, Crime",,7.9,
ESFJ,Natalia,Vabank,1981.0,"Comedy, Crime",,7.9,
ESTJ,Gustaw Kramer,Vabank,1981.0,"Comedy, Crime",,7.9,
INTJ,Henryk Kwinto,Vabank,1981.0,"Comedy, Crime",,7.9,
ESFP,Jericho “Turbo” Jones,Undisputed,2006.0,"Short, Comedy",,7.3,
ESTP,George “Iceman” Chambers,Undisputed,2006.0,"Short, Comedy",,7.3,
ISTP,Yuri Boyka,Undisputed,2006.0,"Short, Comedy",,7.3,
ISTJ,Monroe Hutchen,Undisputed,2006.0,"Short, Comedy",,7.3,
ESFP,Ali Nazik,Muhsin Bey,1987.0,"Comedy, Drama, Music",,8.5,
INFJ,Muhsin Bey,Muhsin Bey,1987.0,"Comedy, Drama, Music",,8.5,
ESFP,Cheechee,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ESFP,Devon,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ESFJ,Lela,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ESFJ,Big Momma,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ESTP,Butchy,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ESTJ,Seacat,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ESTJ,Aunt Antoinette,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ENFP,Brady,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ENFP,Giggles,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ENFP,Alyssa,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ENTJ,Les Camembert,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ISFJ,Struts,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ISTJ,Mckenzie,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ISTJ,Spencer,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
INFP,Rascal,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
INFP,Dr. Fusion,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
INFP,Big Poppa,Teen Beach Movie,2013.0,"Family, Fantasy, Musical",,5.9,
ESFP,Jazz,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESFP,Mudflap,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESFP,Skids,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESFP,Long Haul,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESTP,Hound,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESTP,Crosshairs,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESTP,Wheelie,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESTP,Berserker,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESTP,Nitro Zeus,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESTP,Mohawk,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESTP,Dreadbot,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESTJ,Barricade,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESTJ,Rampage,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENFP,Bumblebee,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENFJ,Optimus Prime,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENTP,Starscream,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENTP,Brains,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENTP,Jetfire,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENTP,Mirage,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENTP,Sideways,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENTP,Crowbar,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENTJ,Megatron,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENTJ,The Fallen,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ENTJ,Demolisher,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISFP,Drift,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISFP,Hot Rod,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISFJ,Ratchet,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISFJ,Carly Spencer,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISTP,Ironhide,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISTP,Lockdown,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISTP,Blackout,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISTP,Shockwave,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISTP,Sideswipe,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISTP,Cade Yeager,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISTP,Brawl,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISTP,Laserbeak,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISTJ,Soundwave,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ISTJ,Crankcase,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
INTP,Sam Witwicky,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
INTP,Cogman,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
INTJ,Sentinel Prime,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
INTJ,Onslaught,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
INTJ,Scorponok,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
ESFP,Duffy,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ESFP,Joe Cox,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ESTP,Clarence J. Boddicker,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ESTP,Emil Antonowsky,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ESTJ,The Old Man,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ENTP,Bob Morton,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ENTP,Donald Johnson,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ENTJ,Hob,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ENTJ,Dr. Juliette Faxx,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ISFJ,Officer Anne Lewis,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ISFJ,Alex Murphy / Robocop (Remake),Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ISFJ,Angie,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ISTP,Cain / Robocop 2,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ISTP,Ed-209,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ISTP,Leon Nash,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ISTJ,Alex J. Murphy / Robocop,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ISTJ,Sergeant Warren Reed,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
INTP,Dr. Dennett Norton,Robocop,1994.0,"Action, Adventure, Crime",,5.8,
ESFP,Russell Gettis,Bad Teacher,2014.0,Comedy,,5.2,
ESFJ,Amy Squirrel,Bad Teacher,2014.0,Comedy,,5.2,
ENFP,Principal Wally Snur,Bad Teacher,2014.0,Comedy,,5.2,
ENFJ,Scott Delacorte,Bad Teacher,2014.0,Comedy,,5.2,
ISFJ,Lynn Davies,Bad Teacher,2014.0,Comedy,,5.2,
ISTP,Elizabeth Halsey,Bad Teacher,2014.0,Comedy,,5.2,
ISTJ,Carl Halabi,Bad Teacher,2014.0,Comedy,,5.2,
INFP,Garrett Tiara,Bad Teacher,2014.0,Comedy,,5.2,
ESFP,Manager,Be With You,2004.0,"Drama, Fantasy, Romance",,7.9,
ESFJ,Hong-Goo,Be With You,2004.0,"Drama, Fantasy, Romance",,7.9,
ISFP,Woo-Jin,Be With You,2004.0,"Drama, Fantasy, Romance",,7.9,
ISTJ,Soo-Ah,Be With You,2004.0,"Drama, Fantasy, Romance",,7.9,
INFP,Ji-Ho,Be With You,2004.0,"Drama, Fantasy, Romance",,7.9,
ESFP,Henry Frankenstein,Frankenstein,1910.0,"Short, Fantasy, Horror",,6.4,
ISFP,Bride Of Frankenstein,Frankenstein,1910.0,"Short, Fantasy, Horror",,6.4,
INFP,The Monster Frankenstein ( Boris Karloff),Frankenstein,1910.0,"Short, Fantasy, Horror",,6.4,
INTJ,Inspector Krogh,Frankenstein,1910.0,"Short, Fantasy, Horror",,6.4,
ESFP,Freddy Eynsford-Hill,My Fair Lady,2009.0,"Comedy, Romance",,6.9,
ESTP,"Alfred P. ""Alfie"" Doolittle",My Fair Lady,2009.0,"Comedy, Romance",,6.9,
ESTJ,Mrs. Pearce,My Fair Lady,2009.0,"Comedy, Romance",,6.9,
ENFP,Eliza Doolittle,My Fair Lady,2009.0,"Comedy, Romance",,6.9,
ENFJ,Mrs. Higgins,My Fair Lady,2009.0,"Comedy, Romance",,6.9,
ENTP,Zoltan Karpathy,My Fair Lady,2009.0,"Comedy, Romance",,6.9,
ENTJ,Professor Henry Higgins,My Fair Lady,2009.0,"Comedy, Romance",,6.9,
ISFJ,Colonel Hugh Pickering,My Fair Lady,2009.0,"Comedy, Romance",,6.9,
ESFP,Fugax,The Ant Bully,2006.0,Adventure,,5.9,
ENFP,Grandma,The Ant Bully,2006.0,Adventure,,5.9,
ENFJ,Hova,The Ant Bully,2006.0,Adventure,,5.9,
INFJ,The Queen Ant,The Ant Bully,2006.0,Adventure,,5.9,
INTP,Lucas Nickle,The Ant Bully,2006.0,Adventure,,5.9,
INTJ,Zoc,The Ant Bully,2006.0,Adventure,,5.9,
ESFP,"Wallace A. Weems "" Ripcord""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ESFJ,President Of The United States,G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ESTP,"Hershel Dalton ""Heavy Duty""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ESTP,Firefly,G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ESTP,"Marvin F. Hinton ""Roadblock""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ESTJ,"Conrad S. Hauser ""Duke""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ENTJ,"Laird James Mccullen Xxiv ""Destro""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ENTJ,"Anastasia ""Ana"" Lewis Decobray ""Baroness""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ENTJ,"General Clayton M. Abernathy ""Hawk""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ISFP,"Dashiell R. Faireborn "" Flint""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ISFJ,"Abel Shaz ""Breaker""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ISTP,General Joseph Colton,G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ISTP,"Shana M. O'Hara "" Scarlett """,G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ISTP,"Sergeant Geoffrey Stone Iv ""Stone""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ISTP,"Jaye Burnett "" Lady Jaye""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ISTJ,Snake Eyes,G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ISTJ,"Kim Arashikage "" Jinx""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
INFJ,Hard Master,G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
INTP,Doctor Mindbender,G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
INTJ,"Rexford ""Rex"" G. Lewis ""Cobra Commander"" The Doctor",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
INTJ,Zartan,G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
INTJ,"Thomas Arashikage ""Storm Shadow""",G.I. Joe,1985.0,"Animation, Action, Adventure",,7.7,
ESFP,Yaşar,Happy Days,2007.0,Drama,,7.9,
ESFP,Mehtap,Happy Days,2007.0,Drama,,7.9,
ESFJ,Saadet Hanım,Happy Days,2007.0,Drama,,7.9,
ESTP,Sıdıka Hanım,Happy Days,2007.0,Drama,,7.9,
ESTP,Ziya,Happy Days,2007.0,Drama,,7.9,
ESTJ,Mehtap'In Yeni Sevgilisi,Happy Days,2007.0,Drama,,7.9,
ISFP,Nazif Efendi,Happy Days,2007.0,Drama,,7.9,
ISFJ,Kazım Efendi,Happy Days,2007.0,Drama,,7.9,
ISFJ,Zeynep,Happy Days,2007.0,Drama,,7.9,
ISFJ,Kâmil,Happy Days,2007.0,Drama,,7.9,
ISTP,Ömer,Happy Days,2007.0,Drama,,7.9,
ISTJ,Halis Bey,Happy Days,2007.0,Drama,,7.9,
ISTJ,Nilgün,Happy Days,2007.0,Drama,,7.9,
INFP,Tuncay,Happy Days,2007.0,Drama,,7.9,
INFJ,Mehmet,Happy Days,2007.0,Drama,,7.9,
INTJ,Ahmet,Happy Days,2007.0,Drama,,7.9,
ESFP,Mehitabel,Shinbone Alley,1970.0,"Animation, Comedy, Fantasy",,5.6,
ESTP,Bill,Shinbone Alley,1970.0,"Animation, Comedy, Fantasy",,5.6,
INTP,Tyrone T. Tattersall,Shinbone Alley,1970.0,"Animation, Comedy, Fantasy",,5.6,
INTJ,Archy,Shinbone Alley,1970.0,"Animation, Comedy, Fantasy",,5.6,
ESFP,Lola Perez,Adventures In Babysitting,1989.0,"Comedy, Short",,6.3,
ESFJ,Katy Cooper,Adventures In Babysitting,1989.0,"Comedy, Short",,6.3,
ESTP,Trey Anderson,Adventures In Babysitting,1989.0,"Comedy, Short",,6.3,
ISFP,Emily Cooper,Adventures In Babysitting,1989.0,"Comedy, Short",,6.3,
ISTP,Aj Anderson,Adventures In Babysitting,1989.0,"Comedy, Short",,6.3,
ISTJ,Jenny Parker,Adventures In Babysitting,1989.0,"Comedy, Short",,6.3,
ESFP,Melvin Plugg,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ESFJ,Heather Gummer,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ESTJ,Walter Chang,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ENFP,Grady Hoover,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ENFP,Jack Sawyer,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ENTP,Valentine Mckee,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ISFP,Mindy Sterngood,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ISFJ,Miguel Sanchez,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ISFJ,Nancy Sterngood,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ISTP,Rhonda Lebeck,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ISTJ,Earl Bassett,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ISTJ,Nestor Cunningham,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ISTJ,Jodi Chang,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
INTP,Kate Riley,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
ESFP,Derry Jenner,Jeepers Creepers,1939.0,"Horror, Family, Animation",,6.8,
INFJ,Jazelle Hartman,Jeepers Creepers,1939.0,"Horror, Family, Animation",,6.8,
ESFP,Tessa Duran,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
ESFP,Sophia Preston,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
ESTJ,Tommy Calligan,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
ENTP,George Reyes,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
ENTJ,Connor North,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
ENTJ,Jake Bolin,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
ISFP,Sara Sampson,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
ISTP,Lindy Sampson,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
ISTJ,Ben Miller,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
ISTJ,Marco Yeager,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
INTJ,Catherine Shaw,Eye Candy,2015.0,"Crime, Drama, Mystery",,7.2,
ESFP,Bolt Jenkins,Animalympics,1980.0,"Animation, Comedy, Family",,6.8,
ESTJ,Contessa,Animalympics,1980.0,"Animation, Comedy, Family",,6.8,
ENFP,Dean Wilson,Animalympics,1980.0,"Animation, Comedy, Family",,6.8,
ENFJ,Kit Mambo,Animalympics,1980.0,"Animation, Comedy, Family",,6.8,
ISFJ,Tatyana Tushenko,Animalympics,1980.0,"Animation, Comedy, Family",,6.8,
ISTP,Rene Fromage,Animalympics,1980.0,"Animation, Comedy, Family",,6.8,
INFP,Brenda Springer,Animalympics,1980.0,"Animation, Comedy, Family",,6.8,
INFP,Kurt Wüffner,Animalympics,1980.0,"Animation, Comedy, Family",,6.8,
ESFP,Julie Newman,Click,2010.0,"Drama, Horror, Mystery",,3.5,
ESFP,Ben Newman,Click,2010.0,"Drama, Horror, Mystery",,3.5,
ESFJ,Janine,Click,2010.0,"Drama, Horror, Mystery",,3.5,
ESFJ,Ted Newman,Click,2010.0,"Drama, Horror, Mystery",,3.5,
ESTP,Kevin O Doyle,Click,2010.0,"Drama, Horror, Mystery",,3.5,
ESTP,Ammer,Click,2010.0,"Drama, Horror, Mystery",,3.5,
ENTP,"Bed,Bath And Beyond Guy",Click,2010.0,"Drama, Horror, Mystery",,3.5,
ENTJ,Prince Habeeboo,Click,2010.0,"Drama, Horror, Mystery",,3.5,
ISFP,Bill Rando,Click,2010.0,"Drama, Horror, Mystery",,3.5,
ISFJ,Donna Newman,Click,2010.0,"Drama, Horror, Mystery",,3.5,
ISTP,Micheal Newman,Click,2010.0,"Drama, Horror, Mystery",,3.5,
INTJ,Morty,Click,2010.0,"Drama, Horror, Mystery",,3.5,
